MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,YearBuilt,RoofStyle,RoofMatl,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,Fence,MiscVal,SaleType,SaleCondition,SalePrice,MasVnr,SecondFloor,Baths,Porch,Pool
A,RL,0.4631005966712028,0.0,Lvl,Corner,Gilbert,Norm,1Fam,1Story,0.6666666666666666,0.9565217391304348,Hip,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.47723019338739864,1.0,1.0,0.28874939642684694,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,Fin,0.45323741007194246,TA,TA,Y,0.0,0.0,WD,Family,Level3,0.0,0.0,0.4,True,0.0
E,RM,0.2512299801109599,1.0,Lvl,Corner,IDOTRR,Artery,1Fam,1.5Fin,0.4444444444444444,0.34057971014492755,Gable,CompShg,CemntBd,0.3333333333333333,CBlock,TA,TA,No,0.24734872114784778,0.5,0.0,0.28561081603090294,0.375,0.3333333333333333,0.0,0.4166666666666667,Typ,0.0,NoFireplace,NoGarage,NoGarage,0.0,NoGarage,NoGarage,N,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.2512299801109599,1.0,Lvl,FR,CollgCr,Norm,1Fam,1Story,0.6666666666666666,0.9565217391304348,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.44354335620711166,1.0,1.0,0.2626750362143892,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.0,NoFireplace,Attchd,RFn,0.4503597122302158,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,True,0.0
F,RL,0.32031822464147386,1.0,Lvl,Inside,NWAmes,Norm,1Fam,2Story,0.6666666666666666,0.7536231884057971,Hip,CompShg,Plywood,0.3333333333333333,CBlock,TA,TA,No,0.2504678727386151,0.5,1.0,0.39352969579913083,0.5,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,Gd,Attchd,RFn,0.3474820143884892,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,1.0,0.4,True,0.0
F,RL,0.3268432255138002,0.0,Lvl,CulDSac,CollgCr,Pos,1Fam,2Story,0.6666666666666666,0.8985507246376812,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.24922021210230816,1.0,1.0,0.3203766296475133,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,TA,Attchd,RFn,0.39568345323741005,TA,TA,Y,0.0,0.0,ConLw,Normal,Level3,0.0,1.0,0.6,True,0.0
F,RL,0.37025018318852715,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.5555555555555556,0.9637681159420289,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.2133499688084841,1.0,1.0,0.2959922742636408,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,Gd,BuiltIn,Fin,0.28776978417266186,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.30845458669178966,1.0,Lvl,Inside,NWAmes,Norm,1Fam,1Story,0.5555555555555556,0.7391304347826086,Hip,CompShg,HdBoard,0.3333333333333333,CBlock,TA,TA,No,0.32439176543980036,0.25,1.0,0.23539352969579913,0.375,0.3333333333333333,0.6666666666666666,0.25,Typ,0.3333333333333333,Fa,Attchd,RFn,0.34820143884892085,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,0.0,0.4,True,1.0
K,RH,0.24774067483164103,1.0,Lvl,Inside,SawyerW,Feedr,Duplex,1Story,0.4444444444444444,0.7608695652173914,Gable,CompShg,Plywood,0.3333333333333333,Slab,NoBasement,NoBasement,NoBasement,0.0,0.5,1.0,0.40704973442781267,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,Typ,0.6666666666666666,TA,Detchd,Unf,0.45323741007194246,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,False,0.0
A,RL,0.26225618479360757,1.0,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,0.4444444444444444,0.6594202898550725,Gable,CompShg,VinylSd,0.3333333333333333,PConc,TA,TA,No,0.3496568933250156,0.5,1.0,0.19000482858522452,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.34532374100719426,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
A,RL,0.40137478628005163,0.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,0.6666666666666666,0.9420289855072463,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Mn,0.46600124766063633,1.0,1.0,0.2800579430226944,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,TA,Attchd,RFn,0.381294964028777,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.4,True,0.0
A,RL,0.2011235562999407,1.0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,0.4444444444444444,0.7608695652173914,Gable,CompShg,Plywood,0.3333333333333333,CBlock,TA,TA,No,0.3056768558951965,0.5,1.0,0.1559633027522936,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Detchd,Unf,0.34820143884892085,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.0,True,0.0
L,RM,0.10907568303150843,1.0,Lvl,Inside,CollgCr,Norm,Twnhs,1Story,0.5555555555555556,0.9565217391304348,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.264504054897068,1.0,1.0,0.12409464027040078,0.125,0.3333333333333333,0.6666666666666666,0.08333333333333333,Typ,0.3333333333333333,TA,Attchd,RFn,0.302158273381295,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,True,0.0
F,RL,0.26602463449527197,0.0,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,0.6666666666666666,0.9130434782608695,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,Av,0.2744853399875234,1.0,1.0,0.3355866731047803,0.375,0.3333333333333333,0.6666666666666666,0.5,Typ,0.0,NoFireplace,Attchd,Fin,0.379136690647482,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
G,C (all),0.2512299801109599,1.0,Lvl,Inside,IDOTRR,Feedr,1Fam,2Story,0.3333333333333333,0.34782608695652173,Gambrel,CompShg,BrkFace,0.3333333333333333,BrkTil,TA,TA,No,0.2024329382407985,0.5,0.0,0.23732496378561083,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Detchd,Unf,0.17985611510791366,TA,Fa,N,1.0,0.0,WD,Normal,Level1,0.0,1.0,0.0,True,0.0
A,RL,0.3454412226525699,1.0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,0.4444444444444444,0.6739130434782609,Hip,CompShg,HdBoard,0.3333333333333333,CBlock,TA,TA,No,0.32439176543980036,1.0,1.0,0.1704490584258812,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.2762589928057554,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
A,RL,0.2921246379845773,1.0,Lvl,Corner,SawyerW,Norm,1Fam,1Story,0.5555555555555556,0.8115942028985508,Hip,CompShg,HdBoard,0.3333333333333333,PConc,Gd,TA,No,0.32439176543980036,0.5,1.0,0.18421052631578946,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,Unf,0.34532374100719426,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
A,RL,0.5300952580341254,0.0,Lvl,Corner,NAmes,Pos,1Fam,1Story,0.5555555555555556,0.6811594202898551,Gable,CompShg,BrkFace,0.6666666666666666,CBlock,TA,TA,No,0.47317529631940114,1.0,1.0,0.3751810719459198,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Mod,0.3333333333333333,Gd,Attchd,Fin,0.4158273381294964,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.4,False,0.0
N,RL,0.04005722460658083,1.0,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,0.6666666666666666,0.9492753623188406,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.23830318153462257,1.0,1.0,0.3119266055045872,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,BuiltIn,RFn,0.3410071942446043,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.6,True,0.0
A,RL,0.4182281307791619,0.0,Lvl,Inside,Edwards,Norm,1Fam,1Story,0.8888888888888888,0.9782608695652174,Hip,CompShg,CemntBd,1.0,PConc,Ex,TA,No,0.5296319401122894,1.0,1.0,0.32930951231289235,0.375,0.3333333333333333,1.0,0.5,Typ,0.3333333333333333,Gd,Attchd,Fin,0.5525179856115108,TA,TA,Y,0.0,0.0,WD,Normal,Level4,1.0,0.0,0.4,True,0.0
A,RL,0.2643846610139921,1.0,Lvl,Inside,Edwards,Norm,1Fam,1Story,0.3333333333333333,0.572463768115942,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,Fa,Fa,No,0.2607610729881472,0.5,1.0,0.21390632544664415,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Detchd,Unf,0.28489208633093527,TA,TA,Y,0.0,0.0,COD,Normal,Level2,0.0,0.0,0.0,False,0.0
A,RL,0.35339683868941696,0.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,0.7777777777777778,0.9710144927536232,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.5071740486587648,1.0,1.0,0.31385803959439884,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,RFn,0.6230215827338129,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.2,True,0.0
L,RL,0.055375274782790744,1.0,HLS,Inside,ClearCr,Norm,1Fam,1Story,0.5555555555555556,0.8985507246376812,Gable,CompShg,Wd Sdng,0.3333333333333333,PConc,Gd,TA,Mn,0.4026824703680599,1.0,1.0,0.23104780299372285,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,Gd,Attchd,Unf,0.3100719424460432,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
A,RL,0.33985833420565964,1.0,Lvl,Inside,NWAmes,Norm,1Fam,1Story,0.5555555555555556,0.717391304347826,Gable,CompShg,VinylSd,0.6666666666666666,CBlock,TA,TA,No,0.39238927011852776,1.0,1.0,0.22308063737324965,0.375,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Attchd,RFn,0.37985611510791367,TA,TA,Y,0.0,0.0,COD,Abnorml,Level2,1.0,0.0,0.4,True,0.0
L,RL,0.12659199553368924,0.0,Lvl,Inside,NPkVill,Norm,Twnhs,1Story,0.5555555555555556,0.7536231884057971,Gable,CompShg,Plywood,0.3333333333333333,CBlock,Gd,TA,No,0.33624454148471616,0.5,1.0,0.15065185900531144,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.3333333333333333,TA,Attchd,RFn,0.31654676258992803,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
I,RL,0.627935378066227,1.0,Lvl,Corner,NAmes,Artery,1Fam,SLvl,0.5555555555555556,0.6521739130434783,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,Gd,0.4248284466625078,0.5,1.0,0.25301786576533075,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.3333333333333333,TA,Attchd,Unf,0.6359712230215827,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,True,0.0
F,RL,0.3141770473498726,0.0,Lvl,CulDSac,NWAmes,Pos,1Fam,2Story,0.4444444444444444,0.7536231884057971,Gable,CompShg,Plywood,0.3333333333333333,CBlock,TA,TA,No,0.24329382407985028,1.0,1.0,0.37035248672139065,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,Typ,0.3333333333333333,TA,Attchd,Unf,0.34820143884892085,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.6,True,0.0
F,FV,0.25611500750200633,1.0,Lvl,Inside,Somerst,Norm,1Fam,2Story,0.6666666666666666,0.9927536231884058,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,Mn,0.23580786026200873,1.0,1.0,0.2928536938676968,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.0,NoFireplace,Attchd,Unf,0.441726618705036,TA,TA,Y,0.0,0.0,Con,Normal,Level3,0.0,1.0,0.4,True,0.0
F,RL,0.30008025402142435,1.0,Low,Inside,NoRidge,Norm,1Fam,2Story,0.6666666666666666,0.8768115942028986,Gable,CompShg,HdBoard,0.6666666666666666,PConc,Gd,TA,Gd,0.4201497192763568,1.0,1.0,0.558184451955577,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,Typ,0.3333333333333333,TA,Attchd,RFn,0.4719424460431655,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,1.0,0.6,True,0.0
A,RL,0.3829163613524547,0.0,Lvl,FR,Somerst,Norm,1Fam,1Story,0.6666666666666666,0.9855072463768116,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.44198378041172803,1.0,1.0,0.2641236117817479,0.375,0.3333333333333333,1.0,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,RFn,0.3985611510791367,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.2,True,0.0
B,RL,0.1430615164520744,1.0,Lvl,Corner,OldTown,Norm,1Fam,1Story,0.4444444444444444,0.34782608695652173,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,Fa,TA,No,0.2155333749220212,1.0,1.0,0.08619024625784645,0.25,0.3333333333333333,1.0,0.16666666666666666,Typ,0.0,NoFireplace,Detchd,Unf,0.1553956834532374,Fa,TA,N,0.0,0.0,WD,Abnorml,Level1,0.0,0.0,0.0,True,0.0
F,RL,0.4522139641997278,0.0,Lvl,FR,NoRidge,Norm,1Fam,2Story,0.7777777777777778,0.927536231884058,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.35714285714285715,1.0,1.0,0.45002414292612264,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,Typ,0.3333333333333333,TA,Attchd,RFn,0.6014388489208633,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,1.0,0.6,True,0.0
A,RL,0.37876408807006523,0.0,Lvl,Inside,NAmes,Pos,1Fam,1Story,0.5555555555555556,0.7101449275362319,Gable,CompShg,Plywood,0.3333333333333333,CBlock,Gd,TA,No,0.5168434185901435,0.75,1.0,0.31941091260260746,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,Unf,0.34820143884892085,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.4,True,0.0
A,RM,0.2528350605394466,1.0,Lvl,Corner,Edwards,Norm,1Fam,1Story,0.3333333333333333,0.9492753623188406,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,No,0.3496568933250156,1.0,1.0,0.19000482858522452,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Attchd,RFn,0.31654676258992803,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
L,RL,0.39697826162810984,0.0,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,0.7777777777777778,0.9492753623188406,Hip,CompShg,MetalSd,1.0,PConc,Ex,TA,Gd,0.47348721147847783,1.0,1.0,0.2858522452921294,0.125,0.3333333333333333,1.0,0.3333333333333333,Typ,0.3333333333333333,Gd,Attchd,RFn,0.42302158273381296,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.2,True,0.0
G,RL,0.736941274992149,0.0,Lvl,Inside,Crawfor,Feedr,1Fam,2Story,0.5555555555555556,0.3333333333333333,Hip,CompShg,Wd Sdng,0.3333333333333333,BrkTil,Gd,TA,No,0.42732376793512167,0.5,0.0,0.5528730082085949,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,Typ,0.3333333333333333,Gd,Detchd,Unf,0.6215827338129496,TA,TA,N,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.6,False,0.0
L,RL,0.14267769287134932,0.0,Lvl,Inside,StoneBr,Norm,Twnhs,1Story,0.7777777777777778,0.8913043478260869,Gable,CompShg,CemntBd,0.6666666666666666,PConc,Gd,TA,No,0.49750467872738613,1.0,1.0,0.30951231289232256,0.25,0.3333333333333333,0.6666666666666666,0.25,Typ,0.3333333333333333,TA,Attchd,RFn,0.437410071942446,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,0.0,0.4,True,0.0
E,RM,0.16399734812798772,1.0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,0.5555555555555556,0.47101449275362317,Gable,CompShg,MetalSd,0.6666666666666666,BrkTil,TA,TA,No,0.21771678103555833,0.5,1.0,0.20328343795267986,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,Typ,0.0,NoFireplace,Detchd,Unf,0.4489208633093525,TA,TA,N,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.0,True,0.0
F,RL,0.30458145783174567,0.0,Lvl,Corner,ClearCr,Norm,1Fam,2Story,0.5555555555555556,0.8405797101449275,Gable,CompShg,Plywood,0.6666666666666666,PConc,Gd,TA,No,0.3590143480973175,0.5,1.0,0.41670690487687106,0.5,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,TA,Attchd,Unf,0.3748201438848921,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,1.0,0.6,True,0.0
I,RL,0.32038801074706025,1.0,Lvl,Inside,NAmes,Norm,1Fam,SLvl,0.5555555555555556,0.6231884057971014,Hip,CompShg,VinylSd,0.3333333333333333,CBlock,TA,TA,Av,0.18340611353711792,1.0,1.0,0.19410912602607436,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,RFn,0.18992805755395684,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,True,0.0
F,RL,0.2861230329041488,1.0,Lvl,Corner,NAmes,Artery,1Fam,2Story,0.5555555555555556,0.6666666666666666,Gable,CompShg,VinylSd,0.3333333333333333,CBlock,TA,TA,No,0.2545227698066126,0.5,1.0,0.39666827619507483,0.5,0.3333333333333333,0.3333333333333333,0.5833333333333334,Typ,0.3333333333333333,TA,Attchd,RFn,0.38848920863309355,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,1.0,0.4,True,0.0
B,RM,0.16138036916849854,1.0,Bnk,Inside,OldTown,Norm,1Fam,1Story,0.3333333333333333,0.47101449275362317,Hip,CompShg,Stucco,0.3333333333333333,BrkTil,Fa,TA,No,0.28290704928259514,0.5,1.0,0.19241912119748913,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.0,NoFireplace,Detchd,Unf,0.48345323741007196,TA,TA,Y,1.0,0.0,WD,Alloca,Level1,1.0,0.0,0.0,True,0.0
E,RM,0.07676471614501552,1.0,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,0.4444444444444444,0.5434782608695652,Gable,CompShg,AsbShng,0.3333333333333333,CBlock,TA,TA,No,0.22457891453524642,0.5,1.0,0.22935779816513763,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.17266187050359713,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.26490805680588997,1.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.5869565217391305,Gable,CompShg,WdShing,0.6666666666666666,Stone,TA,TA,Av,0.03275109170305677,0.75,1.0,0.13906325446644133,0.375,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Attchd,Unf,0.29784172661870506,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,True,0.0
A,RL,0.2268048431557277,1.0,Bnk,Inside,Edwards,Norm,1Fam,2Story,0.4444444444444444,0.5507246376811594,Gable,CompShg,MetalSd,0.3333333333333333,CBlock,TA,Gd,No,0.2794759825327511,1.0,1.0,0.4041525832930951,0.375,0.3333333333333333,1.0,0.5,Typ,0.0,NoFireplace,Attchd,Unf,0.16546762589928057,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.6,True,0.0
F,RL,0.331239750165742,1.0,Lvl,Inside,NWAmes,RRn,1Fam,2Story,0.4444444444444444,0.7028985507246377,Mansard,CompShg,WdShing,0.3333333333333333,CBlock,TA,TA,No,0.24329382407985028,1.0,1.0,0.3104780299372284,0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667,Min,0.0,NoFireplace,Attchd,Fin,0.33237410071942447,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,1.0,0.4,True,0.0
B,RM,0.2519278411668237,1.0,Lvl,Inside,OldTown,Norm,1Fam,1Story,0.4444444444444444,0.3695652173913043,Gable,CompShg,Wd Sdng,0.6666666666666666,CBlock,TA,TA,No,0.30193387398627575,0.5,1.0,0.15306615161757606,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.34532374100719426,Fa,TA,N,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,True,0.0
F,RL,0.30374402456470917,1.0,Lvl,Inside,ClearCr,Norm,1Fam,2Story,0.6666666666666666,0.7608695652173914,Hip,CompShg,Plywood,0.3333333333333333,CBlock,Gd,TA,No,0.3618215845290081,1.0,1.0,0.40753259295026556,0.5,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,TA,Attchd,Fin,0.36330935251798563,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.4,True,0.0
B,RM,0.16399734812798772,1.0,Lvl,Inside,OldTown,Norm,1Fam,1Story,0.3333333333333333,0.34782608695652173,Hip,CompShg,MetalSd,0.3333333333333333,PConc,TA,TA,No,0.2994385527136619,0.75,1.0,0.15113471752776436,0.25,0.3333333333333333,0.0,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.22158273381294963,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,True,0.0
K,RM,0.20098398408876791,1.0,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,0.6666666666666666,0.9057971014492754,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,Gd,Gd,0.4192139737991266,1.0,1.0,0.24384355383872525,0.25,0.6666666666666666,0.3333333333333333,0.5,Typ,0.0,NoFireplace,Attchd,Fin,0.5640287769784172,TA,TA,Y,0.0,0.0,WD,Alloca,Level3,1.0,0.0,0.6,False,0.0
A,RL,0.3263198297219024,0.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,0.6666666666666666,0.9710144927536232,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.46600124766063633,1.0,1.0,0.2800579430226944,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,RFn,0.60431654676259,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.2,True,0.0
A,RL,0.23137583307163545,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.6376811594202898,Gable,CompShg,BrkFace,0.3333333333333333,CBlock,TA,TA,No,0.3958203368683718,0.5,1.0,0.2257363592467407,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.3333333333333333,Fa,Detchd,Unf,0.22158273381294963,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
P,RM,0.33148400153529434,1.0,Lvl,Inside,OldTown,Norm,2fmCon,1.5Fin,0.5555555555555556,0.2391304347826087,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,Fa,TA,No,0.1503431066749844,1.0,0.0,0.3809753742153549,0.375,0.6666666666666666,0.3333333333333333,0.4166666666666667,Typ,0.3333333333333333,TA,Detchd,Unf,0.48345323741007196,Gd,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.28961233818346765,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.5652173913043478,Gable,CompShg,MetalSd,0.6666666666666666,CBlock,TA,TA,No,0.3471615720524017,0.75,1.0,0.18807339449541285,0.375,0.3333333333333333,0.6666666666666666,0.25,Typ,0.3333333333333333,Gd,Attchd,Unf,0.18992805755395684,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,True,0.0
L,RL,0.09571164381171708,1.0,Lvl,Inside,NPkVill,Norm,Twnhs,1Story,0.5555555555555556,0.7608695652173914,Gable,CompShg,Plywood,0.3333333333333333,CBlock,Gd,TA,No,0.3334373050530256,0.5,1.0,0.17745050700144857,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,Typ,0.0,NoFireplace,Attchd,RFn,0.31654676258992803,TA,TA,Y,0.0,0.0,COD,Abnorml,Level2,0.0,0.0,0.2,True,0.0
I,RL,0.28961233818346765,1.0,Lvl,Inside,NAmes,Norm,1Fam,SLvl,0.5555555555555556,0.6014492753623188,Gable,CompShg,AsbShng,0.3333333333333333,CBlock,TA,TA,Av,0.3605739238927012,1.0,1.0,0.2863351038145823,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.6666666666666666,Gd,Basment,RFn,0.26187050359712233,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,True,0.0
F,RL,0.30845458669178966,1.0,Lvl,Inside,NWAmes,Norm,1Fam,2Story,0.6666666666666666,0.7536231884057971,Gable,CompShg,HdBoard,0.3333333333333333,PConc,Gd,TA,No,0.2595134123518403,0.5,1.0,0.3211009174311927,0.5,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,TA,Attchd,RFn,0.37985611510791367,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
F,RL,0.38647545273736,1.0,Lvl,Corner,SawyerW,Norm,1Fam,2Story,0.6666666666666666,0.855072463768116,Hip,CompShg,Plywood,0.3333333333333333,PConc,Gd,TA,Mn,0.5218340611353712,0.75,1.0,0.6972477064220184,0.625,0.3333333333333333,0.6666666666666666,0.75,Typ,0.6666666666666666,TA,Attchd,Unf,0.4273381294964029,TA,TA,Y,0.0,0.0,WD,Normal,Level4,0.0,1.0,0.6,True,0.0
A,RM,0.24198332112076484,0.0,HLS,Inside,OldTown,Feedr,1Fam,1Story,0.4444444444444444,0.6014492753623188,Gable,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,No,0.25733000623830316,0.5,1.0,0.11854176726219218,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,Typ,0.0,NoFireplace,Detchd,RFn,0.5179856115107914,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
